iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
179,0.7296793252902003,0.06857223482750278,0.9409878403431069,0.010777410743413719,0.49729492720101637,0.1399855744807936,0.15029966189512697,0.021103594173705397
180,0.7261656184800835,0.07052979215071531,0.9424825075135083,0.011225992959567353,0.49907025069588096,0.14010921460734177,0.1495292394962051,0.0212415041204656
181,0.7261656184800835,0.07052979215071531,0.9440844254177154,0.010291530310957047,0.5000295798431911,0.1401453025149308,0.14851239174312775,0.021440054982400883
182,0.7238865645592745,0.07016825861570736,0.9452762231332196,0.009732406496317635,0.5008765439006293,0.13873351467498826,0.1474548851207962,0.021493733361848996
183,0.7227855939667784,0.0716532538404384,0.9453285263501021,0.01042585105172141,0.5010863620019361,0.13941009863070836,0.14682659940493448,0.021467758209858946
184,0.7259214482802047,0.06898682632389834,0.9453285263501021,0.01042585105172141,0.5009103439826873,0.1399145161349128,0.14617539372560706,0.021638914633406937
185,0.7248204776877086,0.0705364256455128,0.9449288943565423,0.010385433938351457,0.5004868369477834,0.13981132008554795,0.1456917354672686,0.021682702766886757
186,0.724933573106283,0.06946000015862298,0.944888785754058,0.011029768050537223,0.5011151359127737,0.1402574482293376,0.14495356615434316,0.021793077615290656
187,0.724933573106283,0.06946000015862298,0.9460180602459877,0.008956741333876831,0.5027956281769577,0.1413287213704502,0.1440894658579302,0.021424456700231038
188,0.724933573106283,0.06946000015862298,0.9456601164819718,0.009044353220975307,0.5037331987740769,0.14214623305930918,0.1434903540544978,0.021361962014858335
189,0.7279397697709953,0.06952537635564707,0.9452338648061096,0.00911739780466111,0.5047753725833453,0.142091110752024,0.14256070379431846,0.02135264953325709
190,0.727994873779812,0.06945364371982483,0.9456277957530232,0.009558551109071814,0.5052454821258335,0.14156175167497786,0.14168362251375952,0.02135115641026752
191,0.7290682190392037,0.0688026693417797,0.9475560348078924,0.010196629560577682,0.5067682581580749,0.14289794985463955,0.1404331686400764,0.021339897137707325
192,0.7231831317770794,0.0674588483959867,0.9479555879957253,0.010019986908780573,0.5074210844414145,0.14371318711675873,0.13980403163249938,0.0214656435672119
193,0.7219316822537236,0.06971816775440957,0.9489841760732413,0.010820403822037299,0.5089407675456992,0.14693943166502016,0.13819291980610035,0.021508476933295488
194,0.7219316822537236,0.06971816775440957,0.9489841760732413,0.010820403822037299,0.5088286677932732,0.14711651951188598,0.1376358164439342,0.02157132447463329
